date,tree_gcc_mean,tree_gcc_sd,grass_gcc_mean,grass_gcc_sd,month,season,DOY,ppfd_in_avg,ppfd_in_sd,ppfd_in_f_avg,ppfd_in_f_sd,gpp_avg,gpp_sd,reco_avg,reco_sd,vpd_avg,vpd_sd,Tair_avg,Tair_sd,nee_avg,nee_sd,swc_2.5_10_avg,swc_2.5_10_sd,swc_5_10_avg,swc_5_10_sd,swc_15_20_avg,swc_15_20_sd,swc_25_30_avg,swc_25_30_sd,swc_45_50_avg,swc_45_50_sd,swc_60_70_avg,swc_60_70_sd,swc_90_100_avg,swc_90_100_sd,swc_130_avg,swc_130_sd,Tsoi_2.5_10_avg,Tsoi_2.5_10_sd,precip,ef_avg,ef_sd,swc_all_avg,swc_all_sd,swc_shallow_avg,swc_shallow_sd,swc_middle_avg,swc_middle_sd,swc_deep_avg,swc_deep_sd,sub_season,roll_season,tree_rcc_avg,tree_rcc_sd,grass_rcc_avg,grass_rcc_sd,modis_gcc_srm,sent_gcc_med,bulk_gcc_avg,bulk_gcc_sd,bulk_rcc_avg,bulk_rcc_sd,water_year
6/23/2018,0.351121184,0.006886675,0.328994677,0.002043868,6,pre-monsoon,174,1236.911317,673.4939242,1236.911317,673.4939242,2.520345736,1.240277976,2.044457919,0.254925639,3.383752955,1.083578326,29.403125,4.752807527,0.248946882,1.546762276,NA,NA,6.167158361,0.264517157,9.877223608,0.110986668,11.78681417,0.098497854,12.23429312,0.087011978,9.455057861,0.051599778,7.135919532,0.045300914,5.148361201,0.006389723,33.15433333,5.0221003,0,-0.084979159,1.01494078,8.829261122,0.020976343,9.277065381,0.099535941,11.15872172,0.02311388,8.493407928,0.046756761,spring,NA,0.321054883,0.004346826,0.344265185,0.002246337,0.336,NA,0.336539595,0.006073779,0.335338241,0.004878586,2018
6/24/2018,0.349600651,0.006943435,0.329056061,0.002147633,6,pre-monsoon,175,1231.722457,674.7233235,1231.722457,674.7233235,3.124418877,1.354052258,1.940801035,0.283704216,2.926774991,1.251786774,28.633125,4.511437548,-0.047624479,1.839937056,NA,NA,5.813202062,0.269030462,9.587121261,0.103751784,11.47784753,0.101049032,11.97160096,0.088722877,9.311677836,0.054429401,7.259120694,0.029158988,5.137489729,0.005335904,33.90936979,4.748548501,0,0.147580355,0.697933177,8.651151438,0.022136059,8.959390283,0.1024559,10.92037544,0.022242452,8.419972304,0.044248871,spring,NA,0.320837431,0.004635573,0.34329597,0.002101942,0.336,0.187,0.33640452,0.006170164,0.334423442,0.004721147,2018
6/25/2018,0.348985158,0.006321696,0.329118238,0.002160068,6,pre-monsoon,176,1230.760631,671.1965439,1230.760631,671.1965439,3.117112198,1.538913502,1.975823425,0.301674164,3.212324364,1.609358759,28.254375,6.071128363,-0.151940581,1.714065735,NA,NA,5.489021575,0.291046967,9.324035349,0.095687904,11.1646446,0.108077929,11.70804807,0.09627007,9.161603509,0.05824149,7.340539504,0.017091658,5.140877383,0.004892639,33.93207813,5.217289513,0,0.231448773,2.234774802,8.47553857,0.02553384,8.659233841,0.113399449,10.67809873,0.024064615,8.337767116,0.044982258,spring,NA,0.320889507,0.005299684,0.343694168,0.002008433,0.336,NA,0.336243755,0.005728982,0.33468508,0.004576678,2018
6/26/2018,0.34894604,0.005991736,0.328806252,0.002115539,6,pre-monsoon,177,1191.973055,672.0460728,1191.973055,672.0460728,2.665697536,1.267445343,2.045180822,0.319908262,4.069299636,1.703160768,30.07645833,6.532294077,0.273929718,1.607994757,NA,NA,5.142450325,0.299062571,9.07865253,0.08809516,10.84289779,0.112869075,11.43164568,0.103131031,8.998222977,0.058927268,7.38756377,0.011778009,5.141125387,0.006374965,34.20395833,5.635370869,0,-0.146787794,0.911406173,8.288936922,0.029643224,8.354666881,0.118429565,10.42425548,0.02677309,8.239639453,0.048973637,spring,NA,0.320704429,0.004852806,0.343612553,0.002082646,0.337,NA,0.336194746,0.005943837,0.33435994,0.004747032,2018
6/27/2018,0.350392101,0.005471212,0.328899659,0.002022552,6,pre-monsoon,178,1198.179112,679.7439805,1198.179112,679.7439805,2.625626614,1.39933552,1.932617682,0.297919741,4.026543755,1.625897527,30.089375,6.175688232,0.091810097,1.552105761,NA,NA,4.808126644,0.294151837,8.845417611,0.082039687,10.51545969,0.116624993,11.13840805,0.111828963,8.836079821,0.058421837,7.415338946,0.00750616,5.139660846,0.006950383,34.70965625,5.60343104,0,-0.287828341,4.402896012,8.099784515,0.030824836,8.056334649,0.116457949,10.16331585,0.030748877,8.132371915,0.051774919,spring,NA,0.32222215,0.004925832,0.343329557,0.00232395,0.337,NA,0.336901643,0.006083628,0.334131201,0.004947176,2018
6/28/2018,0.351935681,0.005576329,0.329046704,0.002336412,6,pre-monsoon,179,1181.29283,631.7873755,1181.29283,631.7873755,3.2192293,1.376424442,1.786276176,0.242614749,3.662022587,1.220680361,30.41645833,4.836656789,-0.122126751,1.996418209,NA,NA,4.512202528,0.254767223,8.627513575,0.070932125,10.18706187,0.117707598,10.83726974,0.110815059,8.672928854,0.055363883,7.431199166,0.004680532,5.139853153,0.004072265,35.14022396,5.097268548,0,0.05180535,0.626789231,7.915432698,0.028637682,7.775592658,0.09716239,9.89908682,0.03177952,8.020312728,0.047129269,spring,NA,0.323867986,0.005130653,0.343424633,0.002485952,0.337,NA,0.337585586,0.0068354,0.334790971,0.004835332,2018
6/29/2018,0.352490253,0.005150472,0.32913021,0.002338913,6,pre-monsoon,180,1062.235543,647.5689982,1062.235543,647.5689982,3.241534456,1.503264931,1.643077102,0.24839304,3.196223968,1.270486447,29.050625,4.522022428,-0.386106698,1.993505298,NA,NA,4.254905233,0.243248577,8.42560386,0.071310522,9.875960807,0.113032742,10.54637574,0.107792818,8.515805378,0.056864575,7.431835291,0.004118688,5.145431173,0.00510693,35.32920313,5.059591106,0,-5.186432366,35.42049339,7.742273925,0.031164014,7.5188233,0.095335478,9.646047307,0.028675282,7.909861894,0.046154589,spring,NA,0.325633366,0.004878073,0.343662564,0.00278464,0.337,0.189,0.337719028,0.006743537,0.334880672,0.004848491,2018
6/30/2018,0.353872683,0.004152706,0.32911007,0.002349664,6,pre-monsoon,181,1136.60367,679.4939646,1136.60367,679.4939646,3.407729377,1.406572984,1.574861247,0.252046497,3.269772589,1.289177511,27.10020833,5.444060394,-0.723253848,1.895410172,NA,NA,4.038093061,0.232444897,8.235329493,0.067017437,9.585643588,0.101917292,10.27124165,0.09980865,8.369060085,0.051148951,7.424134615,0.004978278,5.143484403,0.007564831,34.25946354,5.499061255,0,0.103803162,1.00337789,7.580998127,0.033867489,7.286355381,0.096579027,9.40864844,0.02679298,7.801980188,0.044771734,spring,NA,0.325961708,0.005217083,0.34406115,0.002790077,0.338,NA,0.337528691,0.006149223,0.335106982,0.005077836,2018
7/1/2018,0.35438153,0.004079219,0.328679009,0.002083365,7,monsoon,182,1161.224684,650.1384758,1161.224684,650.1384758,3.176789033,1.272529341,1.605878113,0.306530309,3.431858603,1.551947051,26.98270833,7.019301578,-0.561560062,1.63164473,NA,NA,3.865444606,0.22730207,8.071618077,0.06714577,9.328623904,0.091059746,10.02281283,0.089678356,8.232196968,0.048512899,7.408828206,0.006078408,5.144537443,0.00421289,33.51883854,6.171888116,0,0.087540199,0.449332239,7.439151719,0.038150395,7.088562196,0.10021627,9.194544566,0.022438643,7.702093861,0.037657855,spring,NA,0.32648301,0.004592101,0.344324176,0.002624025,0.338,NA,0.337578092,0.005988109,0.335365195,0.00478313,2018
7/2/2018,0.35486962,0.004516316,0.328620385,0.00179516,7,monsoon,183,1163.705139,675.326458,1163.705139,675.326458,2.779101497,1.302965528,1.703483761,0.277312486,3.860312171,1.559061369,29.18375,6.327026671,-0.057285716,1.627876798,NA,NA,3.682442215,0.223509817,7.912201012,0.066515636,9.090858421,0.087759785,9.791041934,0.086858386,8.099320896,0.046452801,7.389313553,0.009892581,5.155864318,0.005660143,34.39174479,6.296655102,0,0.268203845,1.657986728,7.30300605,0.039560157,6.895167216,0.099551997,8.993740417,0.021689078,7.608885175,0.037090714,spring,NA,0.326676677,0.004733316,0.344758407,0.001976942,0.338,NA,0.337648028,0.006006591,0.33524808,0.005314996,2018
7/3/2018,0.356366603,0.004021187,0.328567846,0.001610382,7,monsoon,184,1107.424239,715.6088421,1107.424239,715.6088421,3.257937219,1.495202939,1.646506081,0.28027325,3.740041294,1.376127392,29.34958333,5.829306356,-0.451477488,1.889356544,NA,NA,3.517595689,0.213178059,7.757542031,0.060849834,8.868956121,0.081373632,9.57372762,0.082283741,7.975923616,0.04327804,7.35922505,0.009388901,5.155761558,0.005161813,34.93768229,6.150054061,0,0.309676915,1.843508963,7.172675955,0.039328472,6.714697947,0.096015874,8.806202452,0.020723458,7.516159461,0.034532556,spring,NA,0.325675759,0.004008436,0.344103305,0.002321986,0.339,NA,0.338037449,0.006408106,0.334839239,0.004912385,2018
7/4/2018,0.357286841,0.004609319,0.329314167,0.001335846,7,monsoon,185,1131.295074,653.9635918,1131.295074,653.9635918,3.282226351,1.424042797,1.595456829,0.252530846,3.682570578,1.294403459,29.92166667,4.747343415,-0.510427813,1.803618762,NA,NA,3.348847839,0.197349105,7.597108456,0.064074824,8.663666536,0.076007323,9.372216675,0.076768769,7.85360935,0.043015212,7.333304082,0.011959757,5.167405941,0.005221816,35.82582292,5.690572383,0,0.111701261,0.391696304,7.048022697,0.038474991,6.536540943,0.089226187,8.629830854,0.01788328,7.431634012,0.03191213,summer,NA,0.325006973,0.004309811,0.344591786,0.00244826,0.339,0.165,0.338872953,0.006652175,0.334788612,0.005268945,2018
7/5/2018,0.357003792,0.004643132,0.329558455,0.001875477,7,monsoon,186,1051.975613,701.6074196,1051.975613,701.6074196,2.700422764,1.392674041,1.678397794,0.292789866,3.956848573,1.63357835,31.13104167,6.052516354,-0.164394032,1.51034834,NA,NA,3.236056684,0.187878162,7.442485864,0.0615467,8.47307043,0.067475567,9.185346612,0.068141827,7.737275964,0.041293004,7.305789323,0.012580556,5.163089681,0.004560402,35.62330208,5.734541493,0,0.172432865,0.592799905,6.934730651,0.039951636,6.383870992,0.088485079,8.465231002,0.014497878,7.347875395,0.02777026,summer,NA,0.327889188,0.003911877,0.345479178,0.00265731,0.339,NA,0.338797828,0.006673194,0.336033655,0.004951847,2018
7/6/2018,0.356925578,0.00485861,0.329843584,0.002278,7,monsoon,187,1191.488852,614.1324124,1191.488852,614.1324124,3.036118998,1.055145672,1.588893003,0.183643301,3.845952304,0.94856398,32.138125,2.903393214,-0.090013732,1.790177314,NA,NA,3.089500764,0.183480075,7.281009462,0.062129315,8.292497244,0.06879395,9.005515484,0.071571552,7.622209914,0.044690695,7.276974936,0.010815454,5.172756772,0.004162411,36.78042708,4.997256454,0,0.257004152,0.988894802,6.820066368,0.037131494,6.22100249,0.080588277,8.306740881,0.014034931,7.269364276,0.028872701,summer,NA,0.324602679,0.005240019,0.346437559,0.002576513,0.34,NA,0.338817158,0.006685211,0.336710827,0.004559774,2018
7/7/2018,0.355728547,0.004792228,0.329878652,0.00248466,7,monsoon,188,1157.955174,631.3772174,1157.955174,631.3772174,2.88200984,1.046050453,1.768553376,0.232490679,3.957468739,1.419001298,32.238125,4.337783852,-0.019784685,1.500175174,NA,NA,2.917287983,0.211271134,7.109031307,0.068505114,8.108515044,0.064424397,8.817324852,0.0693294,7.50799483,0.040006019,7.245408936,0.009389745,5.168997014,0.00647816,37.40043229,5.763809698,0,-0.461649129,5.155671325,6.696365709,0.047432508,6.044944778,0.097070924,8.144611576,0.015415265,7.184931408,0.028739048,summer,NA,0.325542943,0.003861409,0.344851842,0.002176335,0.34,NA,0.337989288,0.006170674,0.335256008,0.004949278,2018
7/8/2018,0.354528411,0.003946779,0.330319021,0.00308336,7,monsoon,189,1142.30356,669.7841612,1142.30356,669.7841612,3.239340941,1.719484204,2.048655748,0.322433944,3.143080375,1.523888952,30.20666667,4.899525958,0.022302947,2.098775834,NA,NA,2.78041085,0.210021094,6.924971497,0.069795661,7.947297921,0.057040251,8.657148698,0.059929175,7.39302669,0.040043917,7.212552482,0.008149479,5.175901047,0.00299675,37.44590104,5.617432426,1.016,0.143986604,1.817468653,6.584472741,0.055698329,5.884226756,0.105720385,7.99915777,0.010452172,7.109657229,0.022918465,summer,NA,0.325117873,0.002680666,0.34458808,0.002255173,0.34,NA,0.338142667,0.00612928,0.335289694,0.004876195,2018
7/9/2018,0.354022542,0.004405546,0.33184078,0.003958702,7,monsoon,190,939.16645,625.6769778,939.16645,625.6769778,3.08034583,2.095231207,2.362020002,0.871887928,1.455473534,1.347485851,24.994375,4.722897103,0.655379191,2.486621496,NA,NA,4.256400613,1.347584097,6.783924908,0.045278207,7.808182156,0.051201581,8.520939032,0.053036614,7.29335492,0.034534815,7.180548747,0.012701829,5.176623875,0.007843806,32.12288542,4.055456656,7.874,2.095173565,5.755925254,6.717139179,0.31909381,6.282835892,0.721988982,7.874158702,0.009307952,7.042866643,0.023803329,summer,NA,0.324460099,0.00445823,0.345974262,0.002027548,0.34,0.217,0.338383123,0.006140322,0.336565681,0.004375856,2018
7/10/2018,0.355780357,0.004255478,0.333138744,0.004813719,7,monsoon,191,443.436724,275.2820706,443.436724,275.2820706,1.552481922,1.432575837,2.176193922,0.356939584,0.577789654,0.411291661,22.17583333,2.063510573,1.352777256,1.467746467,NA,NA,7.988899604,0.326865773,6.913428297,0.136652468,7.707278153,0.021022445,8.416413778,0.023263972,7.209549485,0.020358938,7.136891004,0.008639103,5.179519313,0.000693851,27.49009896,1.36009597,4.318,1.033509558,0.814447168,7.21913628,0.023697169,7.532612439,0.088610388,7.777747139,0.00380546,6.985593395,0.00957214,summer,NA,0.323150941,0.003975133,0.347277509,0.002438486,0.34,NA,0.33972086,0.006258827,0.337230564,0.005672709,2018
7/11/2018,0.355499932,0.0043668,0.333516187,0.004668685,7,monsoon,192,679.8458693,561.7381828,679.8458693,561.7381828,3.441280693,2.382051071,2.583424911,0.292605868,0.839982173,0.530195717,23.60041667,2.34601061,0.220328311,2.1892433,NA,NA,NA,NA,7.352813525,0.087816093,7.663945939,0.015208203,8.36297867,0.020622917,7.152814257,0.019367361,7.115054226,0.00769042,5.188842684,0.00573071,27.70957813,2.691473421,0,-0.137010152,9.424968662,7.139408217,0.00531253,7.508379732,0.072075893,7.726579622,0.004889118,6.954922459,0.01033541,summer,NA,0.324275387,0.004576989,0.345562398,0.001353545,0.34,NA,0.339866312,0.006213269,0.335951114,0.005496157,2018
7/12/2018,0.355620865,0.004473757,0.333616675,0.004627507,7,monsoon,193,724.4743074,602.335156,724.4743074,602.335156,4.603497113,2.532195352,3.077561011,0.326221563,1.548848359,0.737050125,26.0375,3.069474624,0.051598729,2.633912725,NA,NA,NA,NA,7.455977739,0.044848526,7.61106826,0.02613183,8.29996773,0.031520634,7.089632788,0.026678137,7.088724928,0.012744101,5.211344398,0.007329035,28.59513542,3.268173602,0,0.966345995,1.538927708,7.126119307,0.011983076,7.533523,0.038937411,7.666889592,0.004757033,6.922417461,0.016101562,summer,NA,0.325384655,0.005373775,0.346494055,0.002074003,0.341,NA,0.339693628,0.006251757,0.337061491,0.004807613,2018
7/13/2018,0.353743988,0.005246825,0.336340531,0.005814377,7,monsoon,194,1024.927808,631.5969495,1024.927808,631.5969495,5.190744764,2.814421655,3.487101436,0.631392529,1.745119684,1.280011113,26.041875,4.623987713,0.257803796,2.803716631,NA,NA,NA,NA,7.432628237,0.056393569,7.543586579,0.028447789,8.227863302,0.029728315,7.02397807,0.019904663,7.053059032,0.011034702,5.225426621,0.005844399,30.17344792,4.760359545,6.096,-0.865773609,6.610561881,7.08442364,0.007555589,7.488107408,0.044460626,7.598475984,0.005955795,6.882581756,0.010807997,summer,NA,0.324567798,0.003572499,0.34643461,0.002532079,0.341,NA,0.340558769,0.005552059,0.336921069,0.004581386,2018
7/14/2018,0.353055205,0.0052277,0.338837259,0.006761654,7,monsoon,195,402.9197846,189.1592426,402.9197846,189.1592426,3.162296671,1.409450763,2.987866131,0.292095753,1.03412942,0.439132121,24.20083333,2.030519097,1.17971352,1.911129838,NA,NA,NA,NA,9.167450288,1.680961476,7.506496046,0.008884171,8.186971306,0.013004284,6.997062639,0.006946334,7.018208074,0.012929258,5.230923136,0.006707015,26.1878125,0.992617823,11.684,2.091565622,2.510804816,7.351185248,0.451018013,8.336973167,1.186752133,7.563509997,0.004741281,6.858291288,0.006334784,summer,NA,0.320265519,0.006901981,0.349462839,0.006562642,0.343,NA,0.342458842,0.004926396,0.339123355,0.005904001,2018
7/15/2018,0.354690794,0.005930075,0.339831648,0.005781353,7,monsoon,196,473.0663558,332.4241774,473.0663558,332.4241774,3.080174057,1.663067833,2.850911403,0.45992051,0.856276354,0.607242776,23.24083333,2.556894587,1.222051816,1.878310544,NA,NA,NA,NA,13.45039434,1.43090639,9.243181706,2.009502902,8.944281237,1.273002367,6.983699347,0.007700463,6.986978563,0.010639821,5.229606752,0.00478916,24.966,1.531209315,18.038,-2.239838813,16.63999513,8.473023657,0.611489295,11.34678802,1.503522638,8.39038743,0.936569183,7.036141475,0.560631936,summer,NA,0.316218295,0.006509335,0.351019825,0.007808191,0.344,NA,0.343843932,0.00512877,0.339207481,0.005840212,2018
7/16/2018,0.356001414,0.005359652,0.340292428,0.005507027,7,monsoon,197,1149.455848,653.5963428,1149.455848,653.5963428,7.056464322,2.721181601,3.523901042,0.455598337,1.334222884,1.077800764,25.06145833,4.091444103,-0.050875122,3.522784537,NA,NA,NA,NA,12.98892911,0.278031375,13.42561635,0.119468555,12.25781791,0.051732224,6.967594556,0.011760989,6.959373803,0.010377551,5.240930084,0.006297216,27.53769271,4.196484039,5.842,2.37209965,3.395481419,9.640043636,0.062404176,13.20727273,0.181173378,10.88367627,0.047232902,7.856429089,0.024354554,summer,NA,0.320566044,0.00796066,0.346586313,0.0038144,0.349,NA,0.344421821,0.005268884,0.336575525,0.005185447,2018
7/17/2018,0.356137147,0.005373611,0.340442552,0.004797526,7,monsoon,198,1171.901588,695.2099869,1171.901588,695.2099869,6.053594037,2.610936903,3.714381,0.702681704,1.837817494,1.557943494,26.87708333,5.342070663,-0.047878947,3.339808774,NA,NA,NA,NA,12.71297236,0.451864078,13.24551171,0.076866484,12.23547909,0.028019063,6.934791251,0.009934682,6.931714582,0.011119765,5.250231959,0.005975408,29.17598958,4.787371528,0.254,0.691396155,4.140568159,9.551783493,0.094160631,12.97924204,0.271008339,10.80526069,0.031564029,7.838054222,0.012503504,summer,NA,0.320330966,0.005376974,0.34554089,0.003257488,0.35,NA,0.343435624,0.005640461,0.335928898,0.004378315,2018
7/18/2018,0.3539451,0.006092462,0.342634845,0.00511864,7,monsoon,199,815.2360465,654.5268293,815.2360465,654.5268293,5.452285066,3.826280864,3.085327258,0.523515943,0.997765939,0.633475392,24.96104167,2.791097732,-0.135310801,3.731626578,NA,NA,NA,NA,11.86472546,0.095510596,12.87998062,0.13793206,12.07974739,0.063625847,6.929297364,0.004988197,6.906869849,0.00629458,5.247323954,0.002821777,28.27497396,2.820108372,5.842,3.011484343,8.204208166,9.317990773,0.041773345,12.37235304,0.119867615,10.62967513,0.061769242,7.790809639,0.030773072,summer,NA,0.320860657,0.004993115,0.343853995,0.004376229,0.348,NA,0.343453569,0.004937458,0.336766891,0.003405909,2018
7/19/2018,0.35273582,0.006245669,0.343771494,0.005985577,7,monsoon,200,866.3330978,703.6261881,866.3330978,703.6261881,5.952707366,4.150665393,3.163011832,0.329014234,1.363899392,0.768416708,26.465625,3.664264988,-0.456703631,4.068858209,NA,NA,NA,NA,11.81526902,0.260161613,12.49248357,0.124696174,11.90914187,0.048310345,6.924278276,0.006846425,6.88739522,0.0055882,5.253669578,0.003322098,27.82246512,3.32286233,0.4850841,15.64682419,99.6553774,9.213706256,0.073507941,12.1538763,0.105961249,10.44196791,0.05113468,7.743621237,0.022813964,summer,NA,0.320659501,0.006397783,0.347776642,0.004771629,0.349,0.294,0.343779171,0.004368734,0.338261165,0.003720493,2018
7/20/2018,0.350582805,0.005468665,0.344682751,0.006268933,7,monsoon,201,794.9058872,650.931771,794.9058872,650.931771,6.829494169,4.503917027,3.060745899,0.306083089,1.551560415,0.765380849,27.138125,3.107874458,-0.755422001,4.499440138,NA,NA,NA,NA,11.12880904,0.225159581,12.12526873,0.12358037,11.76067019,0.052730694,6.923512074,0.004788471,6.872425518,0.005414943,5.250244725,0.009004135,28.50151042,2.974136119,0.254,4.170769006,20.76095083,9.028123199,0.072171615,11.62703888,0.075594068,10.269817,0.052124106,7.71323526,0.117404582,summer,NA,0.325463367,0.006727519,0.34855929,0.004376266,0.349,NA,0.344212163,0.003419839,0.340390468,0.003451829,2018
7/21/2018,0.347503501,0.005070283,0.345240386,0.006076006,7,monsoon,202,1141.194014,667.7224904,1141.194014,667.7224904,8.484494262,3.865600797,2.883894053,0.377492798,2.165187213,1.129287759,28.265625,3.938770683,-2.120271262,4.933988398,NA,NA,NA,NA,10.47380824,0.274625187,11.70987835,0.176419253,11.56155889,0.089327349,6.921334048,0.006391527,6.858757342,0.00494143,5.247224866,0.003036323,30.89773438,5.098817322,0.254,1.612443846,3.346849923,8.795426957,0.085882999,11.0918433,0.076604475,10.0642571,0.0754455,7.647218785,0.042389123,summer,NA,0.326015592,0.007023564,0.350552782,0.004286739,0.349,NA,0.344397412,0.002893734,0.341053524,0.003949818,2018
7/22/2018,0.348161328,0.004854638,0.345272476,0.00591255,7,monsoon,203,1144.900055,652.7148748,1144.900055,652.7148748,8.105663372,3.938944029,2.758726887,0.373475614,2.786802495,1.533693452,29.44416667,5.217854713,-2.263894451,4.725422948,NA,NA,NA,NA,9.742643255,0.252964403,11.17006582,0.193373923,11.24824905,0.122587534,6.92970089,0.006501665,6.843190966,0.006139784,5.257881432,0.009511555,32.56936979,4.902267631,0,-2.125009055,14.7962761,8.531955235,0.091361841,10.45635454,0.063667248,9.78267192,0.091455154,7.569755584,0.060546926,summer,NA,0.325906849,0.006685649,0.350981296,0.004676488,0.349,NA,0.344397412,0.002893734,0.341652335,0.003154662,2018
7/23/2018,0.347694276,0.004174726,0.345125463,0.005845051,7,monsoon,204,1165.842687,668.5172793,1165.842687,668.5172793,6.932471223,3.993508824,2.798356865,0.471327119,3.843264777,1.892169349,31.675625,6.119912705,-1.500520985,4.428051424,NA,NA,NA,NA,8.987198177,0.265468644,10.58733951,0.218969863,10.84067655,0.169902362,6.933309769,0.012012513,6.821484675,0.013847052,5.253566052,0.010530413,33.77825,4.94728778,0,-0.617754184,5.389213378,8.237262455,0.096893425,9.787268841,0.063341192,9.453775276,0.105249113,7.462259262,0.076836047,summer,NA,0.32333168,0.006890352,0.348980375,0.004457429,0.35,NA,0.343393261,0.00307892,0.338815649,0.003937455,2018
7/24/2018,0.347630247,0.003095723,0.34346327,0.005677918,7,monsoon,205,1018.906133,639.9874867,1018.906133,639.9874867,6.800148296,3.595172874,2.796984104,0.394637292,4.152887749,1.717909189,32.69208333,5.34037012,-1.464602626,4.126239506,NA,NA,NA,NA,8.197304061,0.242621276,9.928126654,0.250907353,10.31224393,0.215115937,6.924610833,0.010158057,6.800150303,0.006967688,5.253835138,0.005894099,34.64742708,4.637144442,0,-0.002204914,2.981733318,7.90271182,0.109190644,9.062715358,0.047193147,9.054993805,0.126995967,7.32271005,0.098703921,summer,NA,0.324719997,0.00566858,0.349474754,0.004129011,0.351,NA,0.342414552,0.002554455,0.339351274,0.003967422,2018
7/25/2018,0.346753987,0.001895568,0.342985749,0.006064842,7,monsoon,206,1000.765624,748.6912469,1000.765624,748.6912469,7.395563288,3.682583725,3.092358637,0.50798546,3.826404041,1.484133398,32.29416667,4.664547974,-1.073440848,4.141876395,NA,NA,NA,NA,7.571574282,0.166182955,9.280141419,0.206306924,9.755092038,0.184070073,6.905779962,0.015267916,6.786846159,0.007303894,5.246227941,0.006120057,34.731,4.283488791,0,0.965242994,3.549129068,7.590943633,0.0872447,8.42585785,0.047295085,8.647004473,0.101741159,7.173486525,0.084139954,summer,NA,0.323430289,0.0060654,0.348741874,0.004983998,0.352,NA,0.341499359,0.002278395,0.337929346,0.003842943,2018
7/26/2018,0.347089365,0.00186633,0.342897606,0.006027493,7,monsoon,207,1229.30974,671.5794121,1229.30974,671.5794121,8.696181553,2.511946848,3.533627696,0.475502333,3.254796358,1.339229774,30.80729167,4.636341982,-1.665234923,4.207872899,NA,NA,NA,NA,7.174562278,0.129788192,8.741968568,0.195384157,9.274734698,0.18132736,6.873791052,0.019604447,6.772521471,0.008233,5.24346328,0.005612348,35.67863542,5.26994337,0,0.117628141,1.595305986,7.346840224,0.079649535,7.958265423,0.065645062,8.296831439,0.094030696,7.041127625,0.079144439,summer,NA,0.324662672,0.005956704,0.348795097,0.004108144,0.351,NA,0.341609643,0.002469143,0.338559949,0.004099267,2018
7/27/2018,0.346456973,0.00275828,0.346727391,0.007972027,7,monsoon,208,1005.80628,677.1293595,1005.80628,677.1293595,7.306707115,2.731447372,3.81726035,0.590255944,2.89057402,1.399215328,29.81833333,4.879757726,-0.741572271,3.962468941,NA,NA,3.97967262,0.945602259,6.903329265,0.071962105,8.252872469,0.165270735,8.831172525,0.153254683,6.830429218,0.021632316,6.759163415,0.010636695,5.246422576,0.004463397,35.60788542,5.129484892,7.366,0.363584028,1.762146595,6.889350997,0.233209776,6.940741357,0.654456783,7.94743654,0.074888092,6.904612661,0.119051908,summer,NA,0.322212099,0.005963554,0.348958574,0.004329643,0.349,NA,0.343813791,0.002032344,0.338266032,0.004014385,2018
7/28/2018,0.345809581,0.002968863,0.348850419,0.009255574,7,monsoon,209,520.7739548,388.9555393,520.7739548,388.9555393,6.714238582,3.842972985,3.402069487,0.320741424,1.50290918,0.88739062,26.47666667,3.55860619,-0.275232078,4.265310977,NA,NA,7.518790103,0.642697708,6.848873307,0.066004629,7.953073327,0.067966888,8.554337636,0.067663146,6.797782496,0.014969561,6.746804577,0.006713318,5.246482933,0.006496683,30.48953125,2.895831648,0.254,1.747616779,2.228750997,7.095163483,0.065842132,7.440245579,0.102902304,7.76839782,0.029169762,6.836351911,0.029529388,summer,NA,0.325380434,0.006135776,0.351633184,0.00515738,0.35,NA,0.345402033,0.002330444,0.341422283,0.003963009,2018
7/29/2018,0.347190569,0.002140152,0.350742896,0.009190307,7,monsoon,210,869.9117092,656.3200325,869.9117092,656.3200325,8.569308422,4.804913169,3.322924155,0.425004401,1.552872751,1.059352249,26.35666667,4.11108172,-1.527427217,5.200545125,NA,NA,6.751837696,1.686893668,7.175126161,0.837611888,7.780893415,0.064663022,8.38218502,0.068376732,6.768412184,0.015627154,6.732307869,0.012155252,5.250022258,0.009147184,30.56990104,4.295553516,18.538,0.731987423,3.947438156,6.977254943,0.359369712,7.235952424,0.460528362,7.643830206,0.028299505,6.783231833,0.030879157,summer,NA,0.324325335,0.006289115,0.352074298,0.004576764,0.347,NA,0.347114736,0.002582537,0.341314314,0.003994467,2018
7/30/2018,0.351264914,0.002789036,0.354315946,0.00820781,7,monsoon,211,1053.40404,621.5310192,1053.40404,621.5310192,10.00928952,4.979100488,3.375543166,0.427139619,2.197515923,1.266641266,28.115,4.713940846,-2.348319103,5.911508839,NA,NA,10.09448881,1.18433399,11.19739034,0.407058129,7.797196817,0.026223116,8.284977617,0.025528442,6.760326962,0.007486983,6.718725791,0.006155567,5.26475103,0.004689976,30.39077604,4.455647013,0.254,1.530966208,1.253201641,8.016836767,0.285756911,9.696358657,0.276916338,7.614167132,0.008790399,6.75719535,0.011428934,summer,NA,0.328394767,0.00613246,0.354021659,0.004384328,0.35,NA,0.351272884,0.001818489,0.342965196,0.004797526,2018
